No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
817,Monuron,7.18,150-68-5,CN(C)C(=O)NC1=CC=C(C=C1)Cl,,,https://doi.org/10.1016/j.jhazmat.2025.137926,halogeneted,Halogenated organics
818,Monuron,7.18,150-68-5,CN(C)C(=O)NC1=CC=C(C=C1)Cl,11,,https://doi.org/10.1021/es051236b,halogeneted,Halogenated organics
819,"N, N-Dimethylaniline",9.27,121-69-7,CN(C)C1=CC=CC=C1,11,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
820,"N, N-Dimethylaniline",9.15,121-69-7,CN(C)C1=CC=CC=C1,7,,https://doi.org/10.1016/0146-5724(78)90101-2,cyclo,Aromatic & PAHs
821,"N, N-Dimethylaniline",9.26,121-69-7,CN(C)C1=CC=CC=C1,7,,https://doi.org/10.1016/S0040-4020(01)91404-8,cyclo,Aromatic & PAHs
822,"N, N-Dimethylaniline",9.23,121-69-7,CN(C)C1=CC=CC=C1,7.0–11.0,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
823,"N,N,2,2-Tetramethylpropan-1-amine",6.48,10076-31-0,CC(C)(C)CN(C)C,11.5,,NIST,alkane,Aliphatic hydrocarbons
824,"N,N,N',N'-Tetramethyl-p-phenylenediamine",9.65,100-22-1,CN(C)C1=CC=C(C=C1)N(C)C,,,NIST,halogeneted,Halogenated organics
825,"N,N-Diethylhydroxylamine",7.63,3710-84-7,CCN(CC)O,,,https://doi.org/10.1016/j.jhazmat.2025.138098,alkane,Aliphatic hydrocarbons
826,"N,N-Diethylhydroxylamine",7.63,3710-84-7,CCN(CC)O,11.5,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
827,"N,N-Dimethyl-1-phenylmethanamine",6.53,103-83-3,CN(C)CC1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
828,"N,N-Dimethyl-4-nitrosoaniline",8.72,138-89-6,CN(C)C1=CC=C(C=C1)N=O,,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
829,"N,N-Dimethyl-tert-butylamine",6.48,918-02-5,CC(C)(C)N(C)C,11.5,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
830,"N,N-Dimethylaniline",9.23,121-69-7,CN(C)C1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
831,"N,N-Dimethylaniline",9.26,121-69-7,CN(C)C1=CC=CC=C1,,,https://doi.org/10.1021/es3030808,cyclo,Aromatic & PAHs
832,"N,N-Dimethylaniline",9.22,121-69-7,CN(C)C1=CC=CC=C1,,,https://doi.org/10.1039/C3EM00479A,cyclo,Aromatic & PAHs
833,"N,N-Dimethylaniline",9.26,121-69-7,CN(C)C1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
834,"N,N-Dimethylaniline",9.2,121-69-7,CN(C)C1=CC=CC=C1,,,10.1007/s41061-016-0050-2,cyclo,Aromatic & PAHs
835,"N,N-Dimethylbenzylamine",6.53,103-83-3,CN(C)CC1=CC=CC=C1,11.5,,NIST,cyclo,Aromatic & PAHs
836,"N,N-Dimethylbenzylamine",6.53,103-83-3,CN(C)CC1=CC=CC=C1,11.5,,https://doi.org/10.1039/C3EM00479A,cyclo,Aromatic & PAHs
837,"N,N-Dimethylbutylamine",6.48,927-62-8,CCCCN(C)C,11.5,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
838,"N,N-Diethylbenzylamine",6.53,613-48-9,CCN(CC)CC1=CC=CC=C1,11.5,,https://doi.org/10.1016/S0040-4020(01)91404-8,cyclo,Aromatic & PAHs
839,"N,N-diethylhydroxylamine",7.63,3710-84-7,CCN(CC)O,,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
840,"N,N-diethylhydroxylamine",7.63,3710-84-7,CCN(CC)O,11.5,,https://doi.org/10.1039/c3em00479a,alkane,Aliphatic hydrocarbons
841,"N,N-dimethyl-4-nitroaniline",8.72,100-23-2,CN(C)C1=CC=C(C=C1)[N+](=O)[O-],,,https://doi.org/10.1039/TF9686400694,halogeneted,Halogenated organics
842,"N,N-dimethyl-tert-butylamine",6.48,918-02-5,CC(C)(C)N(C)C,11,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
843,"N,N-dimethyl-tert-butylamine",6.48,918-02-5,CC(C)(C)N(C)C,,,https://doi.org/10.1021/acs.est.6b00924,alkane,Aliphatic hydrocarbons
844,"N,N-dimethylaniline",9.26,121-69-7,CN(C)C1=CC=CC=C1,7,,https://doi.org/10.1021/J100585A004,cyclo,Aromatic & PAHs
845,"N,N-dimethylaniline",9.15,121-69-7,CN(C)C1=CC=CC=C1,,,https://doi.org/10.1063/1.555808,cyclo,Aromatic & PAHs
846,"N,N-dimethylaniline",9.26,121-69-7,CN(C)C1=CC=CC=C1,,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
847,"N,N-dimethylaniline",9.27,121-69-7,CN(C)C1=CC=CC=C1,11.8,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
848,"N,N-dimethylbenzylamine",6.53,103-83-3,CN(C)CC1=CC=CC=C1,11.5,,https://doi.org/10.1039/c3em00479a,cyclo,Aromatic & PAHs
849,"N,N-dimethylbenzylamine",6.53,103-83-3,CN(C)CC1=CC=CC=C1,,,https://doi.org/10.1021/acs.est.6b00924,cyclo,Aromatic & PAHs
850,"N,N-dimethylbutylamine",6.48,927-62-8,CCCCN(C)C,,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
851,N-(4-aminophenyl)sulfonylacetamide,8.35,5414-91-5,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.jhazmat.2025.137988,"sulfide, disulfide",Sulfur-containing organics
852,N-(hydroxymethyl)prop-2-enamide,4.77,924-42-5,C=CC(=O)NCO,,,https://doi.org/10.1016/j.jhazmat.2025.138148,halogeneted,Halogenated organics
853,N-Acetyl-L-cysteine,8.26,616-91-1,CC(=O)N[C@@H](CS)C(=O)O,12,,NIST,alkane,Aliphatic hydrocarbons
854,N-Acetyl-L-cysteine,7.0,616-91-1,CC(=O)N[C@@H](CS)C(=O)O,7,,NIST,alkane,Aliphatic hydrocarbons
855,N-Acetyl-L-cysteine,8.26,616-91-1,CC(=O)N[C@@H](CS)C(=O)O,12,,https://doi.org/10.2307/3574180,alkane,Aliphatic hydrocarbons
856,N-Acetyl-L-cysteine,7.0,616-91-1,CC(=O)N[C@@H](CS)C(=O)O,7,,https://doi.org/10.2307/3574180,alkane,Aliphatic hydrocarbons
857,N-Acetylglycine,4.0,543-24-8,CC(=O)NCC(=O)O,11.4,,https://doi.org/10.1002/kin.550230606,alkane,Aliphatic hydrocarbons
858,N-Acetylglycine,4.0,543-24-8,CC(=O)NCC(=O)O,7,,https://doi.org/10.2307/3573789,alkane,Aliphatic hydrocarbons
859,N-Acetylglycylglycine,4.0,1188-33-6,CC(=O)NCC(=O)NCC(=O)O,7,,https://doi.org/10.2307/3573789,alkane,Aliphatic hydrocarbons
860,N-Acetyltryptophan,8.62,1218-34-4,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137928,alkane,Aliphatic hydrocarbons
861,N-Acetyltryptophan,8.62,1218-34-4,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,7,,https://doi.org/10.1021/j100628a006,alkane,Aliphatic hydrocarbons
862,N-Acetyltryptophan,8.79,1218-34-4,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,11.8,,https://doi.org/10.1021/j100628a006,alkane,Aliphatic hydrocarbons
863,N-Ethylaniline,9.34,103-69-5,CCNC1=CC=CC=C1,11,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
864,N-Ethylaniline,9.26,103-69-5,CCNC1=CC=CC=C1,,,https://doi.org/10.1063/1.555808,cyclo,Aromatic & PAHs
865,N-Ethylaniline,9.34,103-69-5,CCNC1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
866,N-Methylaniline,9.26,100-61-8,CNC1=CC=CC=C1,,,NIST,cyclo,Aromatic & PAHs
867,N-Methylaniline,9.3,100-61-8,CNC1=CC=CC=C1,,,https://doi.org/10.1039/C3EM00479A,cyclo,Aromatic & PAHs
868,N-Methylaniline,9.41,100-61-8,CNC1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
869,N-Methylaniline,9.41,100-61-8,CNC1=CC=CC=C1,11,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
870,N-Methylpiperidine,6.41,626-67-5,CN1CCCCC1,7,,https://doi.org/10.1063/1.555808,pyridine,Heterocycles
871,N-Methylpiperidine,6.42,626-67-5,CN1CCCCC1,11.5,,NIST,pyridine,Heterocycles
872,N-Methylpiperidine,6.42,626-67-5,CN1CCCCC1,11.5,,https://doi.org/10.1016/j.scitotenv.2020.137219,pyridine,Heterocycles
873,N-Methyltryptophan,8.63,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,7,,https://doi.org/10.1021/j100614a007,halogeneted,Halogenated organics
874,N-Methyltryptophan,8.78,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,12,,https://doi.org/10.1021/j100614a007,halogeneted,Halogenated organics
875,N-Methyltryptophan,8.63,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137930,halogeneted,Halogenated organics
876,N-Phenylacetamide,5.51,201741-03-9,CC(=O)NC1=CC=CC=C1,7,,NIST,cyclo,Aromatic & PAHs
877,N-acetyl tyrosine,7.65,537-55-3,CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O,,,https://doi.org/10.1016/j.freeradbiomed.2019.07.023,alkane,Aliphatic hydrocarbons
878,N-acetylglucosamine,4.7,7512-17-6,CC(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,,,https://doi.org/10.1016/j.freeradbiomed.2013.05.012,diol,Polyfunctional / highly functionalized
879,N-ethylaniline,9.34,103-69-5,CCNC1=CC=CC=C1,11.8,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
880,N-formyl-l-tryptophanamide,9.67,2382-79-8,NC([C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2)=O,,,10.1007/s00214-016-1913-x,cyclo,Aromatic & PAHs
881,N-methylaniline,9.41,100-61-8,CNC1=CC=CC=C1,,,https://doi.org/10.1021/es051236b,cyclo,Aromatic & PAHs
882,N-methyltryptophan,8.63,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,8,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
883,N-methyltryptophan,8.63,487-59-2,CNC(CC1=CNC2=CC=CC=C21)C(=O)O,,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
884,NADH,9.15,606-68-8,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,,,https://doi.org/10.1016/j.abb.2008.10.014,diol,Polyfunctional / highly functionalized
885,Nalidixic acid,6.87,389-08-2,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,,,https://doi.org/10.1016/j.watres.2020.116231,alkane,Aliphatic hydrocarbons
886,Naproxen,7.75,22204-53-1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137929,alcohol,Oxygenated organics
887,Naproxen,7.75,22204-53-1,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,alcohol,Oxygenated organics
888,Niacin,6.74,59-67-6,C1=CC(=CN=C1)C(=O)O,,,https://doi.org/10.1016/j.watres.2015.02.014,halogeneted,Halogenated organics
889,Niacin,6.74,59-67-6,C1=CC(=CN=C1)C(=O)O,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,halogeneted,Halogenated organics
890,Nickel(II) glycinate,6.26,13479-55-5,C[N-]C(O)=O.C[N-]C(O)=O.[Ni+2],8.4,,NIST,halogeneted,Halogenated organics
891,Nickel(II) ion,4.0,14701-22-5,[Ni+2],5.8,,NIST,halogeneted,Halogenated organics
892,Nickel(II) ion,4.0,14701-22-5,[Ni+2],5.8,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
893,Nicotine,6.0,22083-74-5,CN1CCC[C@H]1C2=CN=CC=C2,,,https://doi.org/10.1016/j.watres.2017.10.064,cyclo,Aromatic & PAHs
894,Nitric oxide,9.54,10102-43-9,[N]=O,,,NIST,amine,Nitrogen-containing organics
895,Nitric oxide,9.2,10102-43-9,[N]=O,8.2,,https://doi.org/10.1021/jp801505b,amine,Nitrogen-containing organics
896,Nitrite ion,9.0,14797-65-0,N(=O)[O-],,,https://doi.org/10.1016/j.cej.2014.05.088,amine,Nitrogen-containing organics
897,Nitrite ion,5.6,14797-65-0,N(=O)[O-],11,,https://doi.org/10.1016/0146-5724(78)90101-2,amine,Nitrogen-containing organics
898,Nitrobenzene,4.15,98-95-3,C1=CC=C(C=C1)[N+](=O)[O-],9,,https://doi.org/10.1016/j.scitotenv.2020.137219,halogeneted,Halogenated organics
899,Nitrogen dioxide,9.0,10102-44-0,N(=O)[O],11,,https://doi.org/10.1016/0146-5724(78)90101-2,amine,Nitrogen-containing organics
900,Nitromethane,6.0,75-52-5,C[N+](=O)[O-],,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
901,Nitromethane,7.18,75-52-5,C[N+](=O)[O-],12,,NIST,halogeneted,Halogenated organics
902,Nitromethane,6.0,75-52-5,C[N+](=O)[O-],7,,NIST,halogeneted,Halogenated organics
903,Nitrosyl(II)hemoglobin,8.18,100684-32-0,CC1=C(C)C(CN(C)C)=C(C(C)(O)C)C=C1.O=[N+]([O-])C2=C(O)C([N+]([O-])=O)=CC([N+]([O-])=O)=C2,10,,https://doi.org/10.1021/jp056452l,diol,Polyfunctional / highly functionalized
904,Nitrosyl(II)myoglobin,8.63,9008-02-0,O=C1C=C(C2=CC=CO2)NC3=C1C=CC(C)=N3,10,,https://doi.org/10.1021/jp056452l,cyclo,Aromatic & PAHs
905,Norpseudopelleterine-N-oxyl,9.04,7123-92-4,C1CC2CC(=O)CC(C1)N2[O],,,NIST,halogeneted,Halogenated organics
906,"O,O-Diethyl-O-(4-nitrophenyl)thiophosphate",6.45,56-38-2,S=P(OCC)(OCC)OC1=CC=C([N+]([O-])=O)C=C1,9,,https://doi.org/10.1016/j.watres.2010.04.011,"sulfide, disulfide",Sulfur-containing organics
907,Oligodeoxyribonucleotides,7.18,1258984-36-9,S=P(OC([H])([H])[C@@]([C@@]([C@@]1([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])OP(OC([H])([H])[C@@]([C@@]([C@@]2([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])OP(OC([H])([H])[C@@]([C@@]([C@@]3([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])OP(OC([H])([H])[C@@]([C@@]([C@@]4([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])OP(OC([H])([H])[C@@]([C@@]([C@@]5([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])OP(OC([H])([H])[C@@]([C@@]([C@@]6([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])OP(OC([H])([H])[C@@]([C@@]([C@@]7([H])OC([H])([H])C([H])([H])OC([H])([H])[H])([H])O[H])([H])O[C@@]7([H])N8C(N=C(N([H])[H])N([H])C9=O)=C9N=C8[H])(O[H])=S)([H])O[C@@]6([H])N%10C(N=C(N([H])[H])N([H])C%11=O)=C%11N=C%10[H])(O[H])=S)([H])O[C@@]5([H])N%12C([H])=C(C([H])([H])[H])C(N([H])C%12=O)=O)(O[H])=S)([H])O[C@@]4([H])N%13C([H])=C(C([H])([H])[H])C(N([H])[H])=NC%13=O)(O[H])=S)([H])O[C@@]3([H])N%14C(N=C(N([H])[H])N([H])C%15=O)=C%15N=C%14[H])(O[H])=S)([H])O[C@@]2([H])N%16C([H])=C(C([H])([H])[H])C(N([H])C%16=O)=O)(O[H])=S)([H])O[C@@]1([H])N%17C%18=NC([H])=NC(N([H])[H])=C%18N=C%17[H])(O[H])O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])OP(O[C@@]([C@](C([H])([H])O[H])([H])O[C@@]%19([H])N%20C([H])=C(C([H])([H])[H])C(N([H])C%20=O)=O)([H])[C@@]%19([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%21([H])N%22C([H])=C(C([H])([H])[H])C(N([H])[H])=NC%22=O)([H])[C@@]%21([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%23([H])N%24C%25=NC([H])=NC(N([H])[H])=C%25N=C%24[H])([H])[C@@]%23([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%26([H])N%27C([H])=C(C([H])([H])[H])C(N([H])[H])=NC%27=O)([H])[C@@]%26([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%28([H])N%29C([H])=C(C([H])([H])[H])C(N([H])C%29=O)=O)([H])[C@@]%28([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%30([H])N%31C([H])=C(C([H])([H])[H])C(N([H])C%31=O)=O)([H])[C@@]%30([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%32([H])N%33C([H])=C(C([H])([H])[H])C(N([H])C%33=O)=O)([H])[C@@]%32([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%34([H])N%35C([H])=C(C([H])([H])[H])C(N([H])[H])=NC%35=O)([H])[C@@]%34([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%36([H])N%37C%38=NC([H])=NC(N([H])[H])=C%38N=C%37[H])([H])[C@@]%36([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%39([H])N%40C([H])=C(C([H])([H])[H])C(N([H])C%40=O)=O)([H])[C@@]%39([H])OC([H])([H])C([H])([H])OC([H])([H])[H])(O[H])=S)([H])O[C@@]%41([H])N%42C%43=NC([H])=NC(N([H])[H])=C%43N=C%42[H])([H])[C@@]%41([H])OC([H])([H])C([H])([H])OC([H])([H])[H],,,https://doi.org/10.1021/jp076777x,diol,Polyfunctional / highly functionalized
908,Ornidazole,6.71,16773-42-5,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],,,https://doi.org/10.1016/j.watres.2020.116231,alkane,Aliphatic hydrocarbons
909,Ornidazole,7.48,16773-42-5,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],,,https://doi.org/10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
910,Oxalate,4.78,2437-29-8,C(=O)(C(=O)[O-])[O-],,,https://doi.org/10.1021/acsestengg.1c00350,halogeneted,Halogenated organics
911,Oxaprozin,7.94,21256-18-8,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,,,https://doi.org/10.1016/j.chemosphere.2023.138793,cyclo,Aromatic & PAHs
912,Oxcarbazepine,7.93,28721-07-5,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,7,,https://doi.org/10.1016/j.watres.2018.10.007,cyclo,Aromatic & PAHs
913,Oxidized glutathione,6.11,27025-41-8,O=C(NC(C(NCC(O)=O)=O)CSSCC(NC(CCC([NH3+])C([O-])=O)=O)C(NCC(O)=O)=O)CCC([NH3+])C([O-])=O,7,,https://doi.org/10.2307/3573789,diol,Polyfunctional / highly functionalized
914,Oxolane,4.85,109-99-9,C1CCOC1,13,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
915,Oxolane,4.85,109-99-9,C1CCOC1,11.5,,https://doi.org/10.1039/c3em00479a,alcohol,Oxygenated organics
916,Oxyhemoglobin,2.0,9008-02-0,O=C1C=C(C2=CC=CO2)NC3=C1C=CC(C)=N3,10,,https://doi.org/10.1021/jp049063k,cyclo,Aromatic & PAHs
917,Oxytetracycline,8.6,79-57-2,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137983,diol,Polyfunctional / highly functionalized
918,Oxytetracycline,8.6,79-57-2,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138176,diol,Polyfunctional / highly functionalized
919,Oxytetracycline,8.46,79-57-2,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,10.1007/s11356-016-6561-0,diol,Polyfunctional / highly functionalized
920,Ozone,5.0,10028-15-6,[O-][O+]=O,10.4,,https://doi.org/10.1021/j100234a024,diol,Polyfunctional / highly functionalized
921,Ozone,5.0,10028-15-6,[O-][O+]=O,10.4,,NIST,diol,Polyfunctional / highly functionalized
922,Ozonide Ion,7.78,12030-89-6,[K]1OOO1,12-13.8,,https://doi.org/10.1021/j100208a032,diol,Polyfunctional / highly functionalized
923,Paracetamol,8.44,103-90-2,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1039/C6EM00580B,alkane,Aliphatic hydrocarbons
924,Paracetamol,8.23,103-90-2,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.chemosphere.2023.138793,alkane,Aliphatic hydrocarbons
925,Paracetamol,8.23,103-90-2,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.watres.2020.116231,alkane,Aliphatic hydrocarbons
926,Paracetamol,9.28,103-90-2,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1039/C6EM00580B,alkane,Aliphatic hydrocarbons
927,Parathion,6.45,56-38-2,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],7,,https://doi.org/10.1016/j.watres.2010.04.011,diol,Polyfunctional / highly functionalized
928,Paroxetine,8.62,61869-08-7,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,,,https://doi.org/10.1016/j.chemosphere.2023.138793,diol,Polyfunctional / highly functionalized
929,Penicillamine,7.3,52-66-4,CC(C)([C@H](C(=O)O)N)S,4,,https://doi.org/10.2307/3574180,"sulfide, disulfide",Sulfur-containing organics
930,Penicillamine,8.38,52-66-4,CC(C)([C@H](C(=O)O)N)S,9.5,,https://doi.org/10.2307/3574180,"sulfide, disulfide",Sulfur-containing organics
931,Penicillamine,7.3,52-66-4,CC(C)([C@H](C(=O)O)N)S,4,,NIST,"sulfide, disulfide",Sulfur-containing organics
932,Penicillamine,8.38,52-66-4,CC(C)([C@H](C(=O)O)N)S,9.5,,NIST,"sulfide, disulfide",Sulfur-containing organics
933,Penicillamine,8.08,52-66-4,CC(C)([C@H](C(=O)O)N)S,12,,https://doi.org/10.2307/3574180,"sulfide, disulfide",Sulfur-containing organics
934,Penicillamine,8.08,52-66-4,CC(C)([C@H](C(=O)O)N)S,12,,NIST,"sulfide, disulfide",Sulfur-containing organics
935,Penicillamine,8.38,52-66-4,CC(C)([C@H](C(=O)O)N)S,,,https://doi.org/10.1016/j.chemosphere.2023.140660,"sulfide, disulfide",Sulfur-containing organics
936,Penicillamine,8.08,52-66-4,CC(C)([C@H](C(=O)O)N)S,,,https://doi.org/10.1016/j.chemosphere.2023.140660,"sulfide, disulfide",Sulfur-containing organics
937,Penicillamine,7.3,52-66-4,CC(C)([C@H](C(=O)O)N)S,7,,https://doi.org/10.1063/1.555808,"sulfide, disulfide",Sulfur-containing organics
938,Pentaammineaquacobalt(Ⅲ) ion,6.23,14403-82-8,N.N.N.N.N.O.[Co+3],7.6,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
939,Pentaammineaquacobalt(Ⅲ) ion,4.48,14403-82-8,N.N.N.N.N.O.[Co+3],5.6,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
940,Pentaamminechlorocobalt(Ⅲ) ion,6.3,13859-51-3,[Co+3].[Cl-].[Cl-].[Cl-].N.N.N.N.N,6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
941,Pentaamminechlorolridium(Ⅲ) ion,7.38,15742-38-8,[Ir+3].[Cl-].[Cl-].[Cl-].N.N.N.N.N,6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
942,Pentaammine(bromo)cobalt(Ⅲ) ion,6.76,14283-12-6,N.N.N.N.N.[Co+3].[Br-].[Br-].[Br-],6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
943,Pentaammine(chloro)chromium(Ⅲ) ion,5.0,13820-89-8,[H]N([H])[H].[H]N([H])[H].[H]N([H])[H].[H]N([H])[H].[H]N([H])[H].[Cr+3].[Cl-].[Cl-].[Cl-],6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
944,Pentaammine(sulfito)cobalt(III) ion,6.04,15321-00-3,O=S(O[H])(O[H])=O.[H][N-][H].[H][N-][H].[H][N-][H].[H][N-][H].[H][N-][H].[Co],6.5,,https://doi.org/10.1021/j100514a007,diol,Polyfunctional / highly functionalized
945,Pentaammine(sulfito)cobalt(III) ion,6.04,15321-00-3,O=S(O[H])(O[H])=O.[H][N-][H].[H][N-][H].[H][N-][H].[H][N-][H].[H][N-][H].[Co],6.5,,NIST,diol,Polyfunctional / highly functionalized
946,Pentaammineaquacobalt(III) ion,6.23,13820-80-9,[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].O.[Co],7.6,,NIST,halogeneted,Halogenated organics
947,Pentaammineaquacobalt(III) ion,4.48,13820-80-9,[H]O[H].[H][N-][H].[H][N-][H].[H][N-][H].[H][N-][H].[H][N-][H].[Co],5.6,,NIST,halogeneted,Halogenated organics
948,Pentaammineaquarhodium(III) ion,5.0,13820-95-6,[Rh+3].[Cl-].N.N.N.N.N.[Cl-].[Cl-],6.9,,NIST,halogeneted,Halogenated organics
949,Pentaammineaquarhodium(III) ion,4.7,13820-95-6,[Rh+3].[Cl-].N.N.N.N.N.[Cl-].[Cl-],4.9,,NIST,halogeneted,Halogenated organics
950,Pentaamminechlorocobalt(III) ion,6.3,13859-51-3,[Co+3].[Cl-].[Cl-].[Cl-].N.N.N.N.N,6.5,,NIST,halogeneted,Halogenated organics
